,y
107690,1644.3409039626952
161598,1610.2051117184262
85805,1601.906196441303
130803,1616.6465028408052
142396,1634.517894705766
171931,1596.0105741622183
43014,1693.5711100202764
7207,1691.9648781788123
161029,1603.104544683369
51211,1640.1435519216277
94700,1634.4851090671666
128982,1632.3522395747243
100997,1692.78027878408
112625,1600.586587605265
127122,1618.1137715765683
93955,1602.365266666641
154128,1658.9739621054591
141759,1682.1113937922623
133604,1625.805444614355
317,1642.0397697001465
33626,1634.390406496446
58234,1635.9122602970035
162774,1633.81608669965
63023,1706.1249400607242
26941,1610.765322099994
129399,1665.976474083195
99413,1639.6512266073482
183862,1677.0871042008132
149742,1624.838204599593
87729,1625.9533288009138
47111,1604.8283765936949
33613,1619.0546893507694
15413,1624.3091621459553
113921,1624.6484977115326
16657,1698.5076624061685
164954,1644.4633861086222
186705,1668.5130907254209
34894,1714.739657237086
100956,1627.6261893196402
24029,1629.874557708599
121691,1765.262947195406
113733,1686.5993920396563
15403,1608.7105133556229
89053,1671.1197491313055
68182,1654.9024332071697
28540,1637.8709752906543
171674,1644.4925527956084
179625,1655.4289185337284
192919,1688.0650888464868
154325,1642.0285372717556
164140,1650.203108021151
79906,1629.4209882903097
24197,1651.3332700689014
46608,1646.290455238026
176354,1611.1806933662
102808,1663.2449747896333
102764,1629.4384184395476
38897,1606.3449306024925
184235,1845.0288280433656
188540,1710.1515148214016
136783,1682.087999064961
101706,1629.7106732391285
160871,1617.485123741293
3612,1633.021296535127
93995,1663.9553312461546
93610,1766.5814718285342
33815,1651.5083722459856
160822,1623.1784385675949
21719,1658.8627504178162
148573,1619.1597078803834
140037,1608.5346845631727
57206,1664.3000778287171
11018,1693.0877193498982
71297,1650.007902026202
157184,1732.5604017076002
17265,1606.2735205336533
63717,1625.8135792238852
66251,1613.9597531702373
187380,1628.3003613767885
91739,1675.8014205203588
101419,1668.2833241061112
131676,1748.818187924934
53383,1626.227544214407
165833,1576.12692622268
129817,1658.823729114904
117255,1628.4133775485948
84397,1653.635715646798
98453,1620.426681856641
7587,1655.4351012039665
77989,1612.0622307921612
72006,1627.4707724885864
194184,1610.6090921023851
11110,1601.9011601535888
108408,1620.5399751393202
120523,1661.167488010837
51398,1618.5726779274466
91643,1726.1174261978051
43281,1621.8373106154174
156335,1842.7520108402691
147976,1603.4005498529082
36435,1692.8961112135544
85042,1662.4877815092364
62815,1648.979776496505
14247,1657.225268662927
163864,1625.4258207191624
147588,1607.5958823888764
135623,1799.4507907263896
16275,1661.2666524395145
49210,1641.749484980585
152426,1624.831302252738
157325,1670.7610868227805
3671,1626.0650311415832
43702,1598.5326132902162
15685,1646.165631368064
190135,1667.3583866955164
142793,1767.952893665128
76702,1682.2331986893466
23090,1655.3999896093017
142989,1662.8408778166815
105470,1643.0350143659384
103964,1682.715053520152
5514,1621.2817676076145
187195,1604.8740333408473
6418,1694.546769332958
162734,1612.7692731420311
192728,1631.9224847531227
104744,1638.5752642467012
68129,1614.5025517826875
23480,1626.8266698657935
5921,1625.5692638297685
197238,1670.209208222202
76186,1694.2997497425702
80196,1690.6745020672784
56059,1622.6256402872673
196024,1645.870804759966
130148,1742.9296954245142
6641,1625.4615878041814
95410,1672.1382688956571
29286,1627.4476863539417
107619,1748.6512026988833
33397,1587.4413438366153
81443,1690.8342204692756
14003,1658.7255727229758
126606,1585.1957484136872
65211,1653.5551636012162
804,1596.0990055198913
108238,1647.478128414019
168201,1606.448710812953
194423,1676.0427711237262
33572,1670.0449552751425
22036,1648.43477608854
29102,1625.9439122225815
128608,1583.7225847065974
38136,1657.9831052594218
74442,1697.350113429463
157011,1689.6209453825634
12451,1625.830833236899
110268,1626.376641208744
48276,1577.6699094216715
16730,1620.4012898340347
11781,1714.633557869705
45994,1652.596217054671
15384,1619.026137585559
87210,1648.092139657958
54319,1645.8209572122596
94371,1588.926946573006
459,1630.548078053286
179936,1623.0616974406769
171936,1698.736314003163
45046,1613.5294309447213
175978,1600.098376644876
163818,1649.508613674474
131471,1671.7860335013042
31478,1612.9703321619504
169109,1696.1313242572123
73877,1631.8741758846988
171342,1645.6951494410189
43799,1630.039234646174
169714,1757.5113996522366
102288,1661.8183459465924
13368,1701.730412757495
93885,1587.9707142404409
64978,1797.294212121917
161074,1608.1481230988334
45435,1624.4913497026048
55608,1684.9185820695927
69556,1620.7292818584565
180465,1597.7453320332463
175880,1628.2654798302792
56807,1642.1539502647404
80696,1671.105823959774
144840,1666.9988036365596
160200,1648.6267740620356
162575,1619.031721920939
4170,1597.276718126412
147089,1618.261282625939
56148,1651.412441682795
179470,1650.8347870217526
158767,1677.4139417732597
158885,1620.207268724097
166445,1575.8560345357405
55534,1955.349924388006
50867,1676.2611969390189
73595,1632.5948669171
5498,1662.5419692810058
138431,1668.4346346495631
51915,1630.1202068926905
57887,1622.6827809840374
51576,1687.22580029528
96598,1583.533977169123
4229,1628.978627690587
146095,1642.9408635898646
113973,1848.5522417462587
52341,1576.2164104833678
25742,1630.1443067362618
23174,1697.083699399558
5370,1615.2430729031382
96209,1624.056802756554
1798,1631.8294006448418
106752,1637.5887204150963
77168,1707.544811126662
2804,1669.5578688746157
166825,1623.8951730972326
174047,1600.7898369122013
128576,1589.7485813772548
106488,1649.883765390412
106392,1618.692441036982
141698,1609.5311257229148
108469,1610.5334068867087
106663,1633.6981511076906
54405,1588.1452455946028
174250,1640.496328882516
194273,1614.6517488583168
13226,1624.1340465745343
149076,1606.5815223273628
46884,1641.681273334577
150709,1723.321867725736
155446,1669.466134473958
19229,1623.8353862457134
62829,1674.0797060975824
67617,1717.7440981513987
49631,1630.6180628907275
104751,1690.840327491952
118600,1610.3056189243794
145724,1667.0084741093935
98650,1627.555323375396
12909,1690.9003915267951
71372,1649.8799697705856
122540,1634.0101146945262
25440,1650.4020047427869
159408,1632.6416408803448
89978,1717.6415612039889
140255,1590.3513848825742
197985,1674.6938732101232
63432,1602.2646853616654
128471,1613.322884687497
63067,1703.3165237923276
133125,1615.7205130729913
77095,1669.7763968689187
195740,1645.3414122076238
138404,1601.5071810159488
2692,1643.2085280547583
192105,1606.3990966019123
1131,1638.947817895932
119295,1623.363918414947
98639,1673.4252692725445
41524,1652.3719607417795
120750,1617.543892078659
97428,1664.7613289690344
132879,1644.3121864761015
170965,1662.2997646880665
7893,1626.0948930332456
193610,1649.4292287873616
116446,1637.9308044206932
157212,1625.927788199395
63112,1651.797214562693
120668,1598.206354693326
25505,1611.7177219489254
179373,1644.7178108002608
39425,1645.7978242898955
68824,1638.751979436957
103599,1625.754883464945
108100,1683.343697956277
177748,1732.7475009252155
83248,1642.1518614114148
20909,1637.5036187634212
107784,1644.8729744489224
45900,1614.1660654159425
173745,1591.190520958448
20866,1652.5123246452638
14574,1579.76123457617
131333,1702.1943505549991
87844,1696.0781300514348
108545,1623.8098502771068
82596,1743.5839126705612
13247,1611.0889350996893
68264,1735.9526611087178
71343,1627.5425412451125
89084,1658.294153745384
149911,1800.630972789089
43185,1618.157839476982
66073,1738.9437001940182
2215,1717.8415547969623
111099,1726.6820741999727
15468,1779.905965749463
97577,1639.3985903826665
32417,1647.3241391007691
92315,1652.1378331501955
48396,1639.0224143676533
112898,1622.055465852448
23063,1676.5110446832728
191418,1668.073243783614
15606,1642.5818537352234
83442,1599.81897381691
72269,1750.9084378957714
6399,1595.8420603989298
30772,1619.2583925036288
37544,1707.8613123282612
101503,1612.0216675530494
43020,1666.9434556961378
154343,1611.6805471854982
43811,1730.6227383455002
153876,1595.0180784254503
75565,1774.6138514069755
164897,1643.3079217792092
63902,1624.6837477781498
103222,1639.3165742728045
164450,1653.5242948395585
23590,1764.792947021856
53518,1581.2924349557975
154044,1655.6848757792757
95041,1750.5073296990422
60350,1629.032255376244
95542,1613.843611864526
121837,1712.977527641744
196602,1658.3042241253684
126140,1623.4044851095962
198559,1771.2975655551338
157612,1620.514505373539
40852,1674.4005571091209
98720,1638.1079141084615
130946,1631.8328337057512
192361,1684.1610957761657
53211,1692.761555300288
25900,1760.6123729576973
75074,1634.405063754832
88161,1730.4248488885548
170844,1628.4001115812164
115635,1629.750514505428
178266,1637.0744323336526
62472,1614.9119561196956
62892,1607.4369578453714
124144,1649.3813790975166
104363,1649.9748982620206
170974,1732.2587548366414
102018,1655.0439766138663
138873,1696.766648815249
97659,1678.7191881852862
7452,1764.594566672702
168763,1629.924402199382
66505,1633.521512628738
95947,1617.8092857698318
178765,1666.2162876012849
111678,1623.801785959011
152293,1594.904147926785
155633,1616.8063146857364
77081,1609.8077715782604
50704,1661.441314141911
149793,1638.6851417703908
71941,1639.5631229207415
54113,1586.537781727966
61300,1665.339604697299
191295,1607.0848320221096
11136,1610.6918260976724
173906,1657.7779702610346
8847,1653.4775748540117
2978,1601.714309557105
56787,1623.6689047775722
177127,1751.2040823451568
27401,1797.3306921592723
172941,1621.0713372388802
103648,1661.8844723893894
156918,1601.1719897962923
155247,1673.096052642392
82511,1599.799636144242
37812,1636.2335481387197
54079,1602.159518214568
131907,1610.640850225897
118976,1799.9656829551668
51115,1615.6469209108848
43117,1619.9592597463702
22475,1676.7521056566734
2536,1664.7119130742346
18113,1638.7061500961129
849,1599.663227148639
189651,1647.048471940037
151548,1632.8594188004631
153650,1639.5333218142428
52985,1655.8739576094376
10511,1622.2810329357965
1699,1668.4344580316967
183814,1641.1459356398414
4040,1703.678637475985
172028,1608.6047332934584
19185,1665.9364318784308
197969,1630.6791003670448
59893,1623.290687111115
71579,1682.9583586701683
162815,1609.3726778498474
55444,1645.9901335892034
38902,1597.9711288834144
126795,1815.838912502879
61287,1607.9966618489368
92479,1650.8091821182677
171193,1802.0322040629471
177663,1697.7553344402031
100243,1625.0984923362296
162981,1617.2417954993512
39932,1658.573961496277
12245,1651.2476384911108
138218,1656.7921176336977
15530,1658.7386384257877
20848,1604.8718276044424
171787,1646.626362378379
12495,1634.0503926904262
160754,1632.685083377429
194581,1621.9531394518388
68918,1633.7435217259656
180959,1606.9602912717037
71796,1714.528830762315
125012,1618.5444899665952
196969,1655.884278826882
39466,1619.7980867861206
178859,1598.9119219581592
34069,1636.6484319339222
117749,1606.6354620411998
93369,1597.0860542589503
87725,1629.8507010776434
143584,1630.027220382524
26305,1614.9158708031616
179416,1621.234837669644
72860,1665.6842534240905
180808,1623.93745474414
157016,1664.955825097031
4767,1631.0616817507955
187804,1604.4462570016467
146272,1646.1414257540098
149848,1651.6500607856983
55506,1626.9344148382845
62542,1705.2253689355955
82191,1603.7268005120015
180295,1633.5416525260364
187905,1608.9240674130367
169631,1733.6512452051436
124383,1728.2303444718268
40618,1635.173162522534
53561,1625.4843270821889
137793,1644.626325982811
193749,1712.3396752667472
53731,1673.1617928490273
91167,1606.6769301538322
148297,1792.1353153028128
197170,1633.3559960822072
86909,1653.768214405726
174365,1719.155498575626
16045,1619.4697384132771
182358,1652.1204199890062
5954,1768.6412769552578
82499,1655.0717645138554
13874,1631.0635616070645
44747,1639.485125928663
53554,1614.5867783563083
151258,1629.179260105003
16739,1598.4192375611387
102756,1616.8895006481005
69314,1644.8522260665327
193657,1776.0413580466602
35238,1646.510643585655
2705,1618.1973954448856
30791,1615.060778454857
47248,1617.2512701556088
198010,1632.691399215062
139441,1663.521886222476
126371,1667.070113132462
93549,1598.4433347771076
199033,1606.0710884179948
74983,1650.3882223557512
2284,1617.6310285700877
2182,1647.7987426371403
43520,1712.7415641071077
31396,1592.654879053028
2588,1645.5140825353892
113363,1651.5585805361657
150668,1643.0605385404333
186946,1625.2611390146526
124233,1593.4089206846363
100856,1620.6476548976743
22474,1636.7354770210536
105673,1667.015001174974
33674,1785.553731591589
42760,1626.4210704672278
142160,1592.9479932021488
107167,1637.315789809769
45973,1614.9005768838194
169326,1642.8145397443286
156378,1757.9993377413173
44310,1691.708858741181
158923,1584.5531298563158
61892,1602.5161884063075
100333,1653.2022331676071
72490,1655.6485844548693
59156,1701.712331778741
28867,1608.6491591948954
168165,1650.5010563722412
163108,1651.6937195381618
195997,1600.790695064658
187005,1618.3593238842125
140258,1668.2520134745878
73706,1685.4812507457257
144375,1605.932408138879
167755,1621.530862690078
88575,1615.9351921765488
31582,1614.433397534105
47029,1629.9026634016907
198204,1681.2911314098258
34644,1754.3687473134453
160721,1666.890075026978
38836,1604.4860410406009
